"TableTitle"	"Variable"	"Units"	"Year"	"Age.group"	"Sex"	"Residence"	"Region"	"Wealth.quintle"	"Value"
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Nairobi"	"Fourth"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Nairobi"	"Highest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Nairobi"	"Lowest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Nairobi"	"Middle"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Nairobi"	"Second"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Nairobi"	"Total"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"North Eastern"	"Fourth"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"North Eastern"	"Highest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"North Eastern"	"Lowest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"North Eastern"	"Middle"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"North Eastern"	"Second"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"North Eastern"	"Total"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Nyanza"	"Fourth"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Nyanza"	"Highest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Nyanza"	"Lowest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Nyanza"	"Middle"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Nyanza"	"Second"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Nyanza"	"Total"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Rift Valley"	"Fourth"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Rift Valley"	"Highest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Rift Valley"	"Lowest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Rift Valley"	"Middle"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Rift Valley"	"Second"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Rift Valley"	"Total"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Total"	"Fourth"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Total"	"Highest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Total"	"Lowest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Total"	"Middle"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Total"	"Second"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Total"	"Total"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Western"	"Fourth"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Western"	"Highest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Western"	"Lowest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Western"	"Middle"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Western"	"Second"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Total"	"Western"	"Total"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"60-64"	"Female"	"Urban"	"Central"	"Fourth"	
